Created as New Dataset;Sample 007 By student Date söndag, februari 22 2026
2808,8;31,75
2812,5;31,52
2816,3;31,85
2820,0;32,08
2823,8;32,05
2827,5;31,59
2831,3;31,63
2835,0;31,69
2838,8;31,77
2842,5;31,50
2846,3;31,58
2850,0;31,39
2853,8;31,87
2857,5;31,91
2861,3;31,91
2865,0;31,80
2868,8;31,79
2872,5;31,83
2876,3;31,88
2880,0;31,08
2883,8;31,44
2887,5;31,59
2891,3;31,33
2895,0;31,40
2898,8;31,63
2902,5;31,38
2906,3;31,15
2910,0;31,52
2913,8;31,30
2917,5;31,66
2921,3;31,39
2925,0;31,38
2928,8;31,59
2932,5;31,63
2936,3;31,28
2940,0;31,39
2943,8;31,33
2947,5;31,41
2951,3;31,54
2955,0;31,56
2958,8;31,45
2962,5;31,51
2966,3;31,35
2970,0;31,39
2973,8;31,61
2977,5;31,32
2981,3;31,20
2985,0;31,04
2988,8;31,27
2992,5;31,11
2996,3;31,42
3000,0;31,46
3003,8;31,48
3007,5;31,44
3011,3;31,21
3015,0;31,57
3018,8;31,63
3022,5;31,09
3026,3;31,06
3030,0;31,43
3033,8;30,80
3037,5;31,25
3041,3;31,17
3045,0;31,16
3048,8;31,25
3052,5;31,06
3056,3;31,55
3060,0;31,44
3063,8;31,17
3067,5;31,46
3071,3;31,14
3075,0;31,18
3078,8;31,34
3082,5;31,15
3086,3;31,12
3090,0;30,89
3093,8;31,28
3097,5;31,02
3101,3;31,17
3105,0;31,46
3108,8;31,14
3112,5;31,36
3116,3;31,58
3120,0;31,09
3123,8;31,16
3127,5;31,11
3131,3;31,31
3135,0;31,25
3138,8;31,30
3142,5;31,17
3146,3;31,28
3150,0;31,67
3153,8;31,35
3157,5;31,39
3161,3;31,41
3165,0;31,15
3168,8;30,95
3172,5;31,11
3176,3;31,21
3180,0;31,41
3183,8;31,03
3187,5;31,28
3191,3;31,31
3195,0;30,90
3198,8;31,10
3202,5;31,39
3206,3;31,27
3210,0;31,21
3213,8;31,25
3217,5;31,43
3221,3;31,25
3225,0;31,40
3228,8;31,38
3232,5;31,41
3236,3;31,62
3240,0;31,36
3243,8;31,34
3247,5;31,35
3251,3;31,17
3255,0;31,29
3258,8;31,41
3262,5;31,58
3266,3;31,31
3270,0;31,35
3273,8;31,36
3277,5;31,41
3281,3;31,41
3285,0;31,07
3288,8;31,44
3292,5;31,28
3296,3;31,06
3300,0;31,32
3303,8;31,20
3307,5;31,10
3311,3;31,05
3315,0;31,24
3318,8;31,44
3322,5;31,14
3326,3;31,28
3330,0;31,17
3333,8;31,17
3337,5;31,27
3341,3;31,37
3345,0;31,19
3348,8;31,16
3352,5;31,36
3356,3;31,20
3360,0;31,03
3363,8;31,06
3367,5;31,16
3371,3;31,02
3375,0;30,86
3378,8;30,91
3382,5;30,99
3386,3;30,93
3390,0;30,80
3393,8;30,91
3397,5;30,81
3401,3;30,66
3405,0;30,73
3408,8;30,66
3412,5;30,73
3416,3;30,81
3420,0;30,76
3423,8;30,77
3427,5;30,53
3431,3;30,60
3435,0;30,60
3438,8;30,77
3442,5;30,83
3446,3;30,85
3450,0;30,86
3453,8;30,90
3457,5;30,99
3461,3;30,80
3465,0;31,01
3468,8;31,34
3472,5;31,18
3476,3;31,15
3480,0;31,06
3483,8;31,02
3487,5;31,12
3491,3;30,98
3495,0;31,14
3498,8;31,06
3502,5;30,81
3506,3;30,78
3510,0;30,83
3513,8;30,71
3517,5;31,00
3521,3;31,16
3525,0;31,07
3528,8;30,98
3532,5;30,97
3536,3;30,97
3540,0;31,04
3543,8;31,06
3547,5;31,16
3551,3;31,18
3555,0;31,27
3558,8;31,18
3562,5;31,02
3566,3;30,99
3570,0;31,21
3573,8;31,19
3577,5;31,30
3581,3;31,18
3585,0;31,12
3588,8;31,19
3592,5;31,34
3596,3;31,28
3600,0;31,35
3603,8;31,25
3607,5;31,16
3611,3;31,21
3615,0;31,28
3618,8;31,31
3622,5;31,30
3626,3;31,17
3630,0;31,13
3633,8;31,22
3637,5;31,09
3641,3;31,00
3645,0;31,22
3648,8;31,19
3652,5;31,08
3656,3;31,14
3660,0;31,17
3663,8;31,36
3667,5;31,22
3671,3;31,13
3675,0;31,13
3678,8;31,18
3682,5;31,30
3686,3;31,24
3690,0;31,12
3693,8;31,13
3697,5;31,23
3701,3;31,22
3705,0;31,22
3708,8;31,18
3712,5;31,11
3716,3;31,07
3720,0;31,26
3723,8;31,36
3727,5;31,28
3731,3;31,19
3735,0;31,21
3738,8;31,29
3742,5;31,28
3746,3;31,22
3750,0;31,22
3753,8;31,25
3757,5;31,21
3761,3;31,16
3765,0;31,16
3768,8;31,08
3772,5;31,14
3776,3;31,17
3780,0;31,24
3783,8;31,18
3787,5;31,20
3791,3;31,18
3795,0;31,14
3798,8;31,21
3802,5;31,14
3806,3;31,12
3810,0;31,24
3813,8;31,18
3817,5;31,18
3821,3;31,21
3825,0;31,26
3828,8;31,30
3832,5;31,27
3836,3;31,18
3840,0;31,18
3843,8;31,24
3847,5;31,35
3851,3;31,30
3855,0;31,23
3858,8;31,08
3862,5;31,04
3866,3;31,07
3870,0;31,22
3873,8;31,23
3877,5;31,09
3881,3;31,12
3885,0;31,25
3888,8;31,30
3892,5;31,21
3896,3;31,09
3900,0;31,03
3903,8;31,08
3907,5;31,11
3911,3;31,14
3915,0;31,02
3918,8;30,95
3922,5;31,00
3926,3;31,11
3930,0;31,08
3933,8;31,03
3937,5;31,14
3941,3;31,20
3945,0;31,20
3948,8;31,18
3952,5;31,19
3956,3;31,19
3960,0;31,17
3963,8;31,11
3967,5;31,12
3971,3;31,10
3975,0;31,16
3978,8;31,18
3982,5;31,08
3986,3;31,07
3990,0;31,04
3993,8;30,96
3997,5;31,01
4001,3;31,13
4005,0;31,05
4008,8;30,98
4012,5;31,09
4016,3;31,08
4020,0;31,05
4023,8;31,09
4027,5;31,16
4031,3;31,21
4035,0;31,10
4038,8;30,96
4042,5;30,99
4046,3;31,02
4050,0;30,95
4053,8;31,01
4057,5;31,02
4061,3;30,94
4065,0;30,94
4068,8;31,01
4072,5;31,02
4076,3;31,05
4080,0;30,98
4083,8;30,89
4087,5;30,92
4091,3;31,07
4095,0;31,14
4098,8;31,10
4102,5;31,07
4106,3;31,03
4110,0;31,05
4113,8;31,08
4117,5;31,08
4121,3;31,06
4125,0;30,95
4128,8;30,88
4132,5;30,96
4136,3;31,02
4140,0;31,05
4143,8;31,05
4147,5;31,03
4151,3;31,03
4155,0;30,95
4158,8;30,90
4162,5;30,92
4166,3;30,91
4170,0;30,91
4173,8;30,97
4177,5;31,00
4181,3;30,99
4185,0;30,99
4188,8;30,92
4192,5;30,91
4196,3;30,98
4200,0;31,17
4203,8;31,38
4207,5;31,43
4211,3;31,49
4215,0;31,57
4218,8;31,49
4222,5;31,45
4226,3;31,36
4230,0;31,31
4233,8;31,62
4237,5;31,44
4241,3;31,31
4245,0;31,48
4248,8;31,46
4252,5;31,39
4256,3;31,46
4260,0;31,44
4263,8;31,50
4267,5;31,65
4271,3;31,47
4275,0;31,37
4278,8;31,47
4282,5;31,49
4286,3;31,56
4290,0;31,51
4293,8;31,26
4297,5;31,07
4301,3;31,10
4305,0;31,05
4308,8;30,89
4312,5;30,78
4316,3;30,74
4320,0;30,78
4323,8;30,93
4327,5;31,07
4331,3;31,05
4335,0;30,87
4338,8;30,83
4342,5;30,89
4346,3;30,88
4350,0;30,87
4353,8;30,91
4357,5;30,91
4361,3;30,87
4365,0;30,81
4368,8;30,76
4372,5;30,78
4376,3;30,84
4380,0;30,85
4383,8;30,83
4387,5;30,80
4391,3;30,84
4395,0;30,87
4398,8;30,83
4402,5;30,81
4406,3;30,81
4410,0;30,82
4413,8;30,78
4417,5;30,72
4421,3;30,75
4425,0;30,82
4428,8;30,83
4432,5;30,80
4436,3;30,83
4440,0;30,85
4443,8;30,79
4447,5;30,75
4451,3;30,77
4455,0;30,81
4458,8;30,77
4462,5;30,69
4466,3;30,71
4470,0;30,82
4473,8;30,83
4477,5;30,78
4481,3;30,76
4485,0;30,73
4488,8;30,67
4492,5;30,62
4496,3;30,61
4500,0;30,66
4503,8;30,70
4507,5;30,69
4511,3;30,71
4515,0;30,75
4518,8;30,73
4522,5;30,64
4526,3;30,63
4530,0;30,68
4533,8;30,70
4537,5;30,71
4541,3;30,72
4545,0;30,73
4548,8;30,70
4552,5;30,69
4556,3;30,73
4560,0;30,67
4563,8;30,57
4567,5;30,60
4571,3;30,69
4575,0;30,72
4578,8;30,73
4582,5;30,70
4586,3;30,65
4590,0;30,66
4593,8;30,70
4597,5;30,67
4601,3;30,60
4605,0;30,59
4608,8;30,59
4612,5;30,54
4616,3;30,55
4620,0;30,61
4623,8;30,66
4627,5;30,68
4631,3;30,69
4635,0;30,66
4638,8;30,56
4642,5;30,51
4646,3;30,53
4650,0;30,54
4653,8;30,51
4657,5;30,51
4661,3;30,60
4665,0;30,67
4668,8;30,64
4672,5;30,61
4676,3;30,61
4680,0;30,57
4683,8;30,48
4687,5;30,47
4691,3;30,55
4695,0;30,60
4698,8;30,55
4702,5;30,49
4706,3;30,52
4710,0;30,60
4713,8;30,60
4717,5;30,57
4721,3;30,57
4725,0;30,57
4728,8;30,53
4732,5;30,52
4736,3;30,54
4740,0;30,55
4743,8;30,56
4747,5;30,52
4751,3;30,48
4755,0;30,50
4758,8;30,49
4762,5;30,44
4766,3;30,45
4770,0;30,50
4773,8;30,54
4777,5;30,55
4781,3;30,53
4785,0;30,50
4788,8;30,51
4792,5;30,50
4796,3;30,45
4800,0;30,46
4803,8;30,54
4807,5;30,56
4811,3;30,45
4815,0;30,34
4818,8;30,35
4822,5;30,41
4826,3;30,46
4830,0;30,50
4833,8;30,49
4837,5;30,45
4841,3;30,46
4845,0;30,50
4848,8;30,48
4852,5;30,43
4856,3;30,42
4860,0;30,45
4863,8;30,45
4867,5;30,41
4871,3;30,39
4875,0;30,40
4878,8;30,41
4882,5;30,42
4886,3;30,40
4890,0;30,35
4893,8;30,35
4897,5;30,38
4901,3;30,38
4905,0;30,33
4908,8;30,30
4912,5;30,34
4916,3;30,38
4920,0;30,38
4923,8;30,37
4927,5;30,35
4931,3;30,34
4935,0;30,31
4938,8;30,28
4942,5;30,28
4946,3;30,32
4950,0;30,37
4953,8;30,39
4957,5;30,38
4961,3;30,33
4965,0;30,26
4968,8;30,24
4972,5;30,25
4976,3;30,25
4980,0;30,29
4983,8;30,36
4987,5;30,37
4991,3;30,35
4995,0;30,35
4998,8;30,36
5002,5;30,40
5006,3;30,40
5010,0;30,36
5013,8;30,33
5017,5;30,33
5021,3;30,31
5025,0;30,29
5028,8;30,30
5032,5;30,32
5036,3;30,33
5040,0;30,31
5043,8;30,28
5047,5;30,29
5051,3;30,33
5055,0;30,33
5058,8;30,29
5062,5;30,25
5066,3;30,23
5070,0;30,23
5073,8;30,22
5077,5;30,19
5081,3;30,19
5085,0;30,24
5088,8;30,28
5092,5;30,27
5096,3;30,24
5100,0;30,22
5103,8;30,19
5107,5;30,17
5111,3;30,18
5115,0;30,20
5118,8;30,18
5122,5;30,17
5126,3;30,21
5130,0;30,23
5133,8;30,22
5137,5;30,20
5141,3;30,17
5145,0;30,14
5148,8;30,14
5152,5;30,19
5156,3;30,20
5160,0;30,17
5163,8;30,13
5167,5;30,12
5171,3;30,14
5175,0;30,18
5178,8;30,18
5182,5;30,15
5186,3;30,13
5190,0;30,13
5193,8;30,13
5197,5;30,12
5201,3;30,15
5205,0;30,17
5208,8;30,17
5212,5;30,14
5216,3;30,11
5220,0;30,10
5223,8;30,10
5227,5;30,10
5231,3;30,09
5235,0;30,08
5238,8;30,08
5242,5;30,10
5246,3;30,11
5250,0;30,12
5253,8;30,14
5257,5;30,15
5261,3;30,13
5265,0;30,10
5268,8;30,08
5272,5;30,06
5276,3;30,08
5280,0;30,11
5283,8;30,13
5287,5;30,12
5291,3;30,09
5295,0;30,08
5298,8;30,11
5302,5;30,13
5306,3;30,13
5310,0;30,13
5313,8;30,10
5317,5;30,06
5321,3;30,04
5325,0;30,08
5328,8;30,13
5332,5;30,17
5336,3;30,19
5340,0;30,18
5343,8;30,16
5347,5;30,15
5351,3;30,14
5355,0;30,14
5358,8;30,14
5362,5;30,13
5366,3;30,11
5370,0;30,09
5373,8;30,09
5377,5;30,10
5381,3;30,09
5385,0;30,06
5388,8;30,04
5392,5;30,05
5396,3;30,07
5400,0;30,06
5403,8;30,01
5407,5;29,96
5411,3;29,98
5415,0;30,04
5418,8;30,10
5422,5;30,13
5426,3;30,13
5430,0;30,11
5433,8;30,08
5437,5;30,07
5441,3;30,04
5445,0;29,99
5448,8;29,94
5452,5;29,93
5456,3;29,95
5460,0;29,96
5463,8;29,97
5467,5;29,99
5471,3;29,97
5475,0;29,92
5478,8;29,89
5482,5;29,87
5486,3;29,86
5490,0;29,85
5493,8;29,86
5497,5;29,89
5501,3;29,95
5505,0;29,98
5508,8;29,99
5512,5;29,97
5516,3;29,94
5520,0;29,89
5523,8;29,85
5527,5;29,83
5531,3;29,83
5535,0;29,83
5538,8;29,81
5542,5;29,79
5546,3;29,77
5550,0;29,75
5553,8;29,74
5557,5;29,75
5561,3;29,74
5565,0;29,75
5568,8;29,78
5572,5;29,80
5576,3;29,78
5580,0;29,72
5583,8;29,69
5587,5;29,67
5591,3;29,65
5595,0;29,65
5598,8;29,67
5602,5;29,67
5606,3;29,64
5610,0;29,60
5613,8;29,58
5617,5;29,58
5621,3;29,58
5625,0;29,59
5628,8;29,60
5632,5;29,61
5636,3;29,60
5640,0;29,59
5643,8;29,60
5647,5;29,60
5651,3;29,58
5655,0;29,58
5658,8;29,58
5662,5;29,56
5666,3;29,51
5670,0;29,45
5673,8;29,42
5677,5;29,41
5681,3;29,38
5685,0;29,35
5688,8;29,34
5692,5;29,36
5696,3;29,36
5700,0;29,34
5703,8;29,30
5707,5;29,26
5711,3;29,22
5715,0;29,20
5718,8;29,19
5722,5;29,18
5726,3;29,17
5730,0;29,15
5733,8;29,14
5737,5;29,14
5741,3;29,12
5745,0;29,10
5748,8;29,09
5752,5;29,11
5756,3;29,12
5760,0;29,12
5763,8;29,09
5767,5;29,05
5771,3;29,04
5775,0;29,04
5778,8;29,03
5782,5;29,03
5786,3;29,03
5790,0;29,02
5793,8;29,00
5797,5;28,99
5801,3;28,98
5805,0;28,99
5808,8;29,01
5812,5;29,02
5816,3;29,03
5820,0;29,02
5823,8;29,01
5827,5;29,01
5831,3;29,04
5835,0;29,09
5838,8;29,12
5842,5;29,13
5846,3;29,11
5850,0;29,09
5853,8;29,07
5857,5;29,07
5861,3;29,09
5865,0;29,11
5868,8;29,12
5872,5;29,12
5876,3;29,10
5880,0;29,08
5883,8;29,08
5887,5;29,07
5891,3;29,04
5895,0;29,04
5898,8;29,09
5902,5;29,12
5906,3;29,11
5910,0;29,09
5913,8;29,09
5917,5;29,09
5921,3;29,09
5925,0;29,08
5928,8;29,06
5932,5;29,02
5936,3;28,99
5940,0;29,01
5943,8;29,03
5947,5;29,03
5951,3;29,03
5955,0;29,02
5958,8;28,98
5962,5;28,94
5966,3;28,92
5970,0;28,93
5973,8;28,95
5977,5;28,97
5981,3;28,99
5985,0;28,97
5988,8;28,93
5992,5;28,91
5996,3;28,91
6000,0;28,90
6003,8;28,87
6007,5;28,82
6011,3;28,77
6015,0;28,73
6018,8;28,72
6022,5;28,73
6026,3;28,73
6030,0;28,72
6033,8;28,72
6037,5;28,74
6041,3;28,74
6045,0;28,72
6048,8;28,72
6052,5;28,77
6056,3;28,80
6060,0;28,77
6063,8;28,78
6067,5;28,80
6071,3;28,81
6075,0;28,81
6078,8;28,79
6082,5;28,77
6086,3;28,77
6090,0;28,79
6093,8;28,81
6097,5;28,81
6101,3;28,79
6105,0;28,76
6108,8;28,75
6112,5;28,76
6116,3;28,82
6120,0;28,86
6123,8;28,87
6127,5;28,86
6131,3;28,84
6135,0;28,80
6138,8;28,78
6142,5;28,78
6146,3;28,80
6150,0;28,82
6153,8;28,81
6157,5;28,79
6161,3;28,77
6165,0;28,76
6168,8;28,76
6172,5;28,77
6176,3;28,78
6180,0;28,78
6183,8;28,76
6187,5;28,75
6191,3;28,74
6195,0;28,74
6198,8;28,75
6202,5;28,76
6206,3;28,77
6210,0;28,76
6213,8;28,75
6217,5;28,73
6221,3;28,71
6225,0;28,71
6228,8;28,73
6232,5;28,77
6236,3;28,79
6240,0;28,79
6243,8;28,77
6247,5;28,76
6251,3;28,75
6255,0;28,74
6258,8;28,72
6262,5;28,72
6266,3;28,73
6270,0;28,74
6273,8;28,74
6277,5;28,74
6281,3;28,74
6285,0;28,76
6288,8;28,78
6292,5;28,80
6296,3;28,80
6300,0;28,79
6303,8;28,78
6307,5;28,79
6311,3;28,81
6315,0;28,82
6318,8;28,81
6322,5;28,79
6326,3;28,78
6330,0;28,79
6333,8;28,80
6337,5;28,80
6341,3;28,78
6345,0;28,76
6348,8;28,74
6352,5;28,73
6356,3;28,74
6360,0;28,75
6363,8;28,77
6367,5;28,78
6371,3;28,78
6375,0;28,78
6378,8;28,76
6382,5;28,73
6386,3;28,72
6390,0;28,73
6393,8;28,76
6397,5;28,80
6401,3;28,84
6405,0;28,88
6408,8;28,87
6412,5;28,80
6416,3;28,73
6420,0;28,72
6423,8;28,72
6427,5;28,71
6431,3;28,71
6435,0;28,71
6438,8;28,71
6442,5;28,71
6446,3;28,70
6450,0;28,68
6453,8;28,67
6457,5;28,67
6461,3;28,67
6465,0;28,66
6468,8;28,65
6472,5;28,64
6476,3;28,63
6480,0;28,63
6483,8;28,63
6487,5;28,64
6491,3;28,63
6495,0;28,63
6498,8;28,62
6502,5;28,61
6506,3;28,61
6510,0;28,62
6513,8;28,64
6517,5;28,66
6521,3;28,65
6525,0;28,64
6528,8;28,61
6532,5;28,59
6536,3;28,58
6540,0;28,60
6543,8;28,64
6547,5;28,69
6551,3;28,72
6555,0;28,73
6558,8;28,73
6562,5;28,72
6566,3;28,71
6570,0;28,70
6573,8;28,69
6577,5;28,68
6581,3;28,67
6585,0;28,66
6588,8;28,64
6592,5;28,64
6596,3;28,66
6600,0;28,68
6603,8;28,70
6607,5;28,71
6611,3;28,71
6615,0;28,71
6618,8;28,71
6622,5;28,73
6626,3;28,77
6630,0;28,79
6633,8;28,79
6637,5;28,79
6641,3;28,78
6645,0;28,77
6648,8;28,75
6652,5;28,74
6656,3;28,74
6660,0;28,71
6663,8;28,67
6667,5;28,62
6671,3;28,61
6675,0;28,62
6678,8;28,64
6682,5;28,63
6686,3;28,58
6690,0;28,52
6693,8;28,46
6697,5;28,43
6701,3;28,43
6705,0;28,44
6708,8;28,46
6712,5;28,46
6716,3;28,47
6720,0;28,48
6723,8;28,49
6727,5;28,51
6731,3;28,52
6735,0;28,51
6738,8;28,49
6742,5;28,46
6746,3;28,42
6750,0;28,39
6753,8;28,36
6757,5;28,35
6761,3;28,34
6765,0;28,33
6768,8;28,31
6772,5;28,29
6776,3;28,29
6780,0;28,29
6783,8;28,27
6787,5;28,23
6791,3;28,17
6795,0;28,13
6798,8;28,12
6802,5;28,12
6806,3;28,14
6810,0;28,14
6813,8;28,14
6817,5;28,14
6821,3;28,13
6825,0;28,13
6828,8;28,13
6832,5;28,12
6836,3;28,12
6840,0;28,11
6843,8;28,11
6847,5;28,10
6851,3;28,10
6855,0;28,09
6858,8;28,08
6862,5;28,08
6866,3;28,09
6870,0;28,09
6873,8;28,07
6877,5;28,05
6881,3;28,02
6885,0;28,00
6888,8;27,99
6892,5;27,97
6896,3;27,95
6900,0;27,92
6903,8;27,90
6907,5;27,90
6911,3;27,90
6915,0;27,91
6918,8;27,92
6922,5;27,90
6926,3;27,88
6930,0;27,86
6933,8;27,86
6937,5;27,88
6941,3;27,91
6945,0;27,94
6948,8;27,97
6952,5;28,00
6956,3;28,02
6960,0;28,04
6963,8;28,06
6967,5;28,06
6971,3;28,07
6975,0;28,07
6978,8;28,07
6982,5;28,06
6986,3;28,05
6990,0;28,04
6993,8;28,03
6997,5;28,03
7001,3;28,03
7005,0;28,03
7008,8;28,03
7012,5;28,04
7016,3;28,05
7020,0;28,06
7023,8;28,06
7027,5;28,05
7031,3;28,03
7035,0;28,01
7038,8;28,00
7042,5;27,98
7046,3;27,99
7050,0;28,00
7053,8;28,02
7057,5;28,03
7061,3;28,01
7065,0;27,99
7068,8;27,97
7072,5;27,95
7076,3;27,94
7080,0;27,93
7083,8;27,91
7087,5;27,89
7091,3;27,88
7095,0;27,88
7098,8;27,89
7102,5;27,89
7106,3;27,90
7110,0;27,89
7113,8;27,89
7117,5;27,89
7121,3;27,90
7125,0;27,90
7128,8;27,92
7132,5;27,93
7136,3;27,93
7140,0;27,93
7143,8;27,92
7147,5;27,91
7151,3;27,90
7155,0;27,90
7158,8;27,89
7162,5;27,89
7166,3;27,89
7170,0;27,90
7173,8;27,92
7177,5;27,93
7181,3;27,94
7185,0;27,93
7188,8;27,92
7192,5;27,90
7196,3;27,90
7200,0;27,90
7203,8;27,91
7207,5;27,93
7211,3;27,94
7215,0;27,94
7218,8;27,94
7222,5;27,93
7226,3;27,93
7230,0;27,92
7233,8;27,91
7237,5;27,89
7241,3;27,87
7245,0;27,86
7248,8;27,85
7252,5;27,85
7256,3;27,85
7260,0;27,85
7263,8;27,84
7267,5;27,82
7271,3;27,79
7275,0;27,75
7278,8;27,74
7282,5;27,74
7286,3;27,75
7290,0;27,77
7293,8;27,78
7297,5;27,81
