Created as New Dataset;Sample 013 By student Date söndag, februari 22 2026
2122,5;35,96
2126,3;35,59
2130,0;35,43
2133,8;35,17
2137,5;34,64
2141,3;35,12
2145,0;34,05
2148,8;34,80
2152,5;34,05
2156,3;35,13
2160,0;34,94
2163,8;36,39
2167,5;39,24
2171,3;36,55
2175,0;37,05
2178,8;37,99
2182,5;35,73
2186,3;37,32
2190,0;36,66
2193,8;34,73
2197,5;38,41
2201,3;38,29
2205,0;37,86
2208,8;39,04
2212,5;39,59
2216,3;37,63
2220,0;38,54
2223,8;41,13
2227,5;40,47
2231,3;43,50
2235,0;41,61
2238,8;39,17
2242,5;45,63
2246,3;45,80
2250,0;44,78
2253,8;51,51
2257,5;50,71
2261,3;56,16
2265,0;52,70
2268,8;45,73
2272,5;62,33
2276,3;66,67
2280,0;54,32
2283,8;52,54
2287,5;72,13
2291,3;58,51
2295,0;71,23
2298,8;76,54
2302,5;66,44
2306,3;50,22
2310,0;63,17
2313,8;50,49
2317,5;44,49
2321,3;44,19
2325,0;38,23
2328,8;41,92
2332,5;40,78
2336,3;37,42
2340,0;40,82
2343,8;37,31
2347,5;34,62
2351,3;36,56
2355,0;29,87
2358,8;32,97
2362,5;35,75
2366,3;34,43
2370,0;34,98
2373,8;32,17
2377,5;34,37
2381,3;32,58
2385,0;33,73
2388,8;30,42
2392,5;31,87
2396,3;31,32
2400,0;30,42
2403,8;34,27
2407,5;33,28
2411,3;31,33
2415,0;33,21
2418,8;30,80
2422,5;30,60
2426,3;31,48
2430,0;31,26
2433,8;32,10
2437,5;31,72
2441,3;32,04
2445,0;32,48
2448,8;32,35
2452,5;32,85
2456,3;32,99
2460,0;30,18
2463,8;31,91
2467,5;31,21
2471,3;31,23
2475,0;32,62
2478,8;32,74
2482,5;32,70
2486,3;32,50
2490,0;32,34
2493,8;32,95
2497,5;31,77
2501,3;30,49
2505,0;31,66
2508,8;31,79
2512,5;31,27
2516,3;32,50
2520,0;31,73
2523,8;31,79
2527,5;32,20
2531,3;31,23
2535,0;32,26
2538,8;32,90
2542,5;32,54
2546,3;31,00
2550,0;31,49
2553,8;32,16
2557,5;32,53
2561,3;31,27
2565,0;30,47
2568,8;31,58
2572,5;31,54
2576,3;32,01
2580,0;32,78
2583,8;30,58
2587,5;32,08
2591,3;32,26
2595,0;31,52
2598,8;30,73
2602,5;32,01
2606,3;30,85
2610,0;31,56
2613,8;31,94
2617,5;31,49
2621,3;31,09
2625,0;31,97
2628,8;31,88
2632,5;30,93
2636,3;31,62
2640,0;31,59
2643,8;31,43
2647,5;32,35
2651,3;31,74
2655,0;32,54
2658,8;31,83
2662,5;32,31
2666,3;31,19
2670,0;30,51
2673,8;31,27
2677,5;31,46
2681,3;31,59
2685,0;31,08
2688,8;31,90
2692,5;31,74
2696,3;31,39
2700,0;31,85
2703,8;32,48
2707,5;32,10
2711,3;31,49
2715,0;31,77
2718,8;31,91
2722,5;31,18
2726,3;31,22
2730,0;31,75
2733,8;32,34
2737,5;31,78
2741,3;31,25
2745,0;31,44
2748,8;32,24
2752,5;31,59
2756,3;31,34
2760,0;31,66
2763,8;31,98
2767,5;31,22
2771,3;31,58
2775,0;31,43
2778,8;31,67
2782,5;31,22
2786,3;31,45
2790,0;31,15
2793,8;31,27
2797,5;32,15
2801,3;31,65
2805,0;31,37
2808,8;31,13
2812,5;31,57
2816,3;31,40
2820,0;30,91
2823,8;31,01
2827,5;31,09
2831,3;31,82
2835,0;31,20
2838,8;31,54
2842,5;31,72
2846,3;31,34
2850,0;31,42
2853,8;31,70
2857,5;31,29
2861,3;31,58
2865,0;31,27
2868,8;31,39
2872,5;32,05
2876,3;31,45
2880,0;31,16
2883,8;31,43
2887,5;31,45
2891,3;31,55
2895,0;31,19
2898,8;31,31
2902,5;31,16
2906,3;31,29
2910,0;31,46
2913,8;30,98
2917,5;31,17
2921,3;31,59
2925,0;31,37
2928,8;31,49
2932,5;31,49
2936,3;31,65
2940,0;31,18
2943,8;31,33
2947,5;31,25
2951,3;31,31
2955,0;31,12
2958,8;31,30
2962,5;31,52
2966,3;31,24
2970,0;31,22
2973,8;31,33
2977,5;31,23
2981,3;31,31
2985,0;31,15
2988,8;31,39
2992,5;31,33
2996,3;30,86
3000,0;31,27
3003,8;31,25
3007,5;31,29
3011,3;31,29
3015,0;31,26
3018,8;31,16
3022,5;31,16
3026,3;31,29
3030,0;31,35
3033,8;31,20
3037,5;31,38
3041,3;31,10
3045,0;31,26
3048,8;31,13
3052,5;30,90
3056,3;30,96
3060,0;31,18
3063,8;31,05
3067,5;31,06
3071,3;31,13
3075,0;31,21
3078,8;31,35
3082,5;30,92
3086,3;31,18
3090,0;31,01
3093,8;30,87
3097,5;31,09
3101,3;31,35
3105,0;30,91
3108,8;30,88
3112,5;31,24
3116,3;31,17
3120,0;31,04
3123,8;30,80
3127,5;31,16
3131,3;31,06
3135,0;31,09
3138,8;31,16
3142,5;31,15
3146,3;31,37
3150,0;31,14
3153,8;30,96
3157,5;31,20
3161,3;31,16
3165,0;31,16
3168,8;31,04
3172,5;30,93
3176,3;30,88
3180,0;31,13
3183,8;31,27
3187,5;31,35
3191,3;31,19
3195,0;31,13
3198,8;31,13
3202,5;30,81
3206,3;30,94
3210,0;31,04
3213,8;31,17
3217,5;31,07
3221,3;31,19
3225,0;31,42
3228,8;31,29
3232,5;31,21
3236,3;30,96
3240,0;31,06
3243,8;31,19
3247,5;30,98
3251,3;31,11
3255,0;31,15
3258,8;31,09
3262,5;31,23
3266,3;31,07
3270,0;31,05
3273,8;31,24
3277,5;31,08
3281,3;31,08
3285,0;31,11
3288,8;31,25
3292,5;31,31
3296,3;31,13
3300,0;31,04
3303,8;30,94
3307,5;31,06
3311,3;30,97
3315,0;31,11
3318,8;31,32
3322,5;30,97
3326,3;31,07
3330,0;30,97
3333,8;31,03
3337,5;31,09
3341,3;31,09
3345,0;31,06
3348,8;30,90
3352,5;30,93
3356,3;30,82
3360,0;30,92
3363,8;31,01
3367,5;31,02
3371,3;30,94
3375,0;30,93
3378,8;30,73
3382,5;30,82
3386,3;30,90
3390,0;31,02
3393,8;30,79
3397,5;30,90
3401,3;30,74
3405,0;30,62
3408,8;30,67
3412,5;30,62
3416,3;30,56
3420,0;30,59
3423,8;30,76
3427,5;30,48
3431,3;30,52
3435,0;30,51
3438,8;30,56
3442,5;30,73
3446,3;30,78
3450,0;30,71
3453,8;30,88
3457,5;31,02
3461,3;30,85
3465,0;30,84
3468,8;30,85
3472,5;30,86
3476,3;30,88
3480,0;30,84
3483,8;30,69
3487,5;30,94
3491,3;31,05
3495,0;30,84
3498,8;30,67
3502,5;30,64
3506,3;30,70
3510,0;30,64
3513,8;30,75
3517,5;30,77
3521,3;30,80
3525,0;30,91
3528,8;31,06
3532,5;30,82
3536,3;30,90
3540,0;30,73
3543,8;30,90
3547,5;30,91
3551,3;30,92
3555,0;31,05
3558,8;31,16
3562,5;31,09
3566,3;30,96
3570,0;30,93
3573,8;30,83
3577,5;30,90
3581,3;31,12
3585,0;31,02
3588,8;31,06
3592,5;31,13
3596,3;31,04
3600,0;31,09
3603,8;31,14
3607,5;31,07
3611,3;31,12
3615,0;31,23
3618,8;31,11
3622,5;31,19
3626,3;31,18
3630,0;31,12
3633,8;31,00
3637,5;31,04
3641,3;31,06
3645,0;31,14
3648,8;31,08
3652,5;31,03
3656,3;31,02
3660,0;31,01
3663,8;31,08
3667,5;31,14
3671,3;31,05
3675,0;31,04
3678,8;31,30
3682,5;31,13
3686,3;30,99
3690,0;30,94
3693,8;31,00
3697,5;31,07
3701,3;31,10
3705,0;31,10
3708,8;31,07
3712,5;30,99
3716,3;31,06
3720,0;31,21
3723,8;31,26
3727,5;31,13
3731,3;31,05
3735,0;31,03
3738,8;31,12
3742,5;31,06
3746,3;30,92
3750,0;30,82
3753,8;30,89
3757,5;30,97
3761,3;31,02
3765,0;31,03
3768,8;31,00
3772,5;30,96
3776,3;31,08
3780,0;31,10
3783,8;31,03
3787,5;31,06
3791,3;31,07
3795,0;31,01
3798,8;30,90
3802,5;30,91
3806,3;31,15
3810,0;31,18
3813,8;30,99
3817,5;30,98
3821,3;30,95
3825,0;30,98
3828,8;31,06
3832,5;31,11
3836,3;31,00
3840,0;30,97
3843,8;30,97
3847,5;30,95
3851,3;31,02
3855,0;30,99
3858,8;31,04
3862,5;31,00
3866,3;30,98
3870,0;30,91
3873,8;31,01
3877,5;31,03
3881,3;30,92
3885,0;30,99
3888,8;31,04
3892,5;30,93
3896,3;30,86
3900,0;30,86
3903,8;30,88
3907,5;30,93
3911,3;30,87
3915,0;30,91
3918,8;31,07
3922,5;31,07
3926,3;31,11
3930,0;31,04
3933,8;30,94
3937,5;30,95
3941,3;30,98
3945,0;30,96
3948,8;31,00
3952,5;31,03
3956,3;30,98
3960,0;30,88
3963,8;30,83
3967,5;30,93
3971,3;30,91
3975,0;30,84
3978,8;30,82
3982,5;30,79
3986,3;30,97
3990,0;31,03
3993,8;31,03
3997,5;31,02
4001,3;30,86
4005,0;30,82
4008,8;30,91
4012,5;30,98
4016,3;31,01
4020,0;31,00
4023,8;30,94
4027,5;30,87
4031,3;30,91
4035,0;30,88
4038,8;30,89
4042,5;30,90
4046,3;31,04
4050,0;31,03
4053,8;30,94
4057,5;30,89
4061,3;30,85
4065,0;30,84
4068,8;30,87
4072,5;30,83
4076,3;30,78
4080,0;30,79
4083,8;30,83
4087,5;30,80
4091,3;30,91
4095,0;30,98
4098,8;30,89
4102,5;30,80
4106,3;30,92
4110,0;31,00
4113,8;30,93
4117,5;30,93
4121,3;30,84
4125,0;30,80
4128,8;30,83
4132,5;30,90
4136,3;30,91
4140,0;30,88
4143,8;30,81
4147,5;30,76
4151,3;30,82
4155,0;30,84
4158,8;30,78
4162,5;30,76
4166,3;30,81
4170,0;30,86
4173,8;30,88
4177,5;30,91
4181,3;30,95
4185,0;30,98
4188,8;30,93
4192,5;30,90
4196,3;30,90
4200,0;31,07
4203,8;31,34
4207,5;31,49
4211,3;31,57
4215,0;31,62
4218,8;31,44
4222,5;31,25
4226,3;31,52
4230,0;31,80
4233,8;31,82
4237,5;31,56
4241,3;31,52
4245,0;31,63
4248,8;31,60
4252,5;31,56
4256,3;31,69
4260,0;31,58
4263,8;31,72
4267,5;32,16
4271,3;32,14
4275,0;31,74
4278,8;31,55
4282,5;31,61
4286,3;31,45
4290,0;31,18
4293,8;31,04
4297,5;31,05
4301,3;31,00
4305,0;30,94
4308,8;31,08
4312,5;31,12
4316,3;30,95
4320,0;30,84
4323,8;31,02
4327,5;31,16
4331,3;31,12
4335,0;30,96
4338,8;30,88
4342,5;30,92
4346,3;30,93
4350,0;30,90
4353,8;30,86
4357,5;30,91
4361,3;30,91
4365,0;30,83
4368,8;30,78
4372,5;30,80
4376,3;30,79
4380,0;30,70
4383,8;30,71
4387,5;30,79
4391,3;30,73
4395,0;30,63
4398,8;30,70
4402,5;30,76
4406,3;30,74
4410,0;30,75
4413,8;30,74
4417,5;30,72
4421,3;30,73
4425,0;30,69
4428,8;30,64
4432,5;30,66
4436,3;30,66
4440,0;30,63
4443,8;30,62
4447,5;30,63
4451,3;30,60
4455,0;30,56
4458,8;30,59
4462,5;30,60
4466,3;30,58
4470,0;30,57
4473,8;30,57
4477,5;30,60
4481,3;30,61
4485,0;30,60
4488,8;30,55
4492,5;30,48
4496,3;30,47
4500,0;30,51
4503,8;30,52
4507,5;30,55
4511,3;30,60
4515,0;30,64
4518,8;30,63
4522,5;30,59
4526,3;30,55
4530,0;30,54
4533,8;30,58
4537,5;30,62
4541,3;30,61
4545,0;30,59
4548,8;30,57
4552,5;30,54
4556,3;30,53
4560,0;30,55
4563,8;30,54
4567,5;30,50
4571,3;30,50
4575,0;30,51
4578,8;30,52
4582,5;30,52
4586,3;30,53
4590,0;30,54
4593,8;30,55
4597,5;30,57
4601,3;30,54
4605,0;30,50
4608,8;30,47
4612,5;30,44
4616,3;30,46
4620,0;30,49
4623,8;30,49
4627,5;30,52
4631,3;30,58
4635,0;30,59
4638,8;30,52
4642,5;30,47
4646,3;30,51
4650,0;30,52
4653,8;30,45
4657,5;30,37
4661,3;30,36
4665,0;30,40
4668,8;30,43
4672,5;30,44
4676,3;30,42
4680,0;30,36
4683,8;30,34
4687,5;30,34
4691,3;30,37
4695,0;30,39
4698,8;30,39
4702,5;30,44
4706,3;30,49
4710,0;30,51
4713,8;30,49
4717,5;30,46
4721,3;30,45
4725,0;30,42
4728,8;30,36
4732,5;30,31
4736,3;30,27
4740,0;30,30
4743,8;30,36
4747,5;30,38
4751,3;30,38
4755,0;30,39
4758,8;30,36
4762,5;30,34
4766,3;30,29
4770,0;30,21
4773,8;30,20
4777,5;30,30
4781,3;30,39
4785,0;30,41
4788,8;30,40
4792,5;30,39
4796,3;30,37
4800,0;30,32
4803,8;30,29
4807,5;30,28
4811,3;30,27
4815,0;30,28
4818,8;30,30
4822,5;30,28
4826,3;30,27
4830,0;30,29
4833,8;30,30
4837,5;30,26
4841,3;30,24
4845,0;30,28
4848,8;30,33
4852,5;30,32
4856,3;30,27
4860,0;30,26
4863,8;30,26
4867,5;30,26
4871,3;30,26
4875,0;30,29
4878,8;30,30
4882,5;30,31
4886,3;30,32
4890,0;30,31
4893,8;30,28
4897,5;30,25
4901,3;30,25
4905,0;30,25
4908,8;30,22
4912,5;30,19
4916,3;30,19
4920,0;30,19
4923,8;30,19
4927,5;30,18
4931,3;30,18
4935,0;30,21
4938,8;30,22
4942,5;30,23
4946,3;30,23
4950,0;30,19
4953,8;30,17
4957,5;30,22
4961,3;30,24
4965,0;30,20
4968,8;30,15
4972,5;30,11
4976,3;30,10
4980,0;30,12
4983,8;30,15
4987,5;30,14
4991,3;30,12
4995,0;30,11
4998,8;30,17
5002,5;30,26
5006,3;30,28
5010,0;30,23
5013,8;30,19
5017,5;30,19
5021,3;30,23
5025,0;30,31
5028,8;30,36
5032,5;30,33
5036,3;30,26
5040,0;30,22
5043,8;30,19
5047,5;30,17
5051,3;30,19
5055,0;30,22
5058,8;30,21
5062,5;30,17
5066,3;30,16
5070,0;30,18
5073,8;30,22
5077,5;30,23
5081,3;30,21
5085,0;30,19
5088,8;30,18
5092,5;30,18
5096,3;30,16
5100,0;30,14
5103,8;30,13
5107,5;30,13
5111,3;30,15
5115,0;30,17
5118,8;30,14
5122,5;30,11
5126,3;30,13
5130,0;30,14
5133,8;30,11
5137,5;30,09
5141,3;30,11
5145,0;30,14
5148,8;30,14
5152,5;30,14
5156,3;30,18
5160,0;30,24
5163,8;30,25
5167,5;30,19
5171,3;30,15
5175,0;30,16
5178,8;30,18
5182,5;30,17
5186,3;30,13
5190,0;30,10
5193,8;30,10
5197,5;30,10
5201,3;30,07
5205,0;30,01
5208,8;29,94
5212,5;29,95
5216,3;30,01
5220,0;30,03
5223,8;30,01
5227,5;30,00
5231,3;30,02
5235,0;30,05
5238,8;30,08
5242,5;30,09
5246,3;30,09
5250,0;30,08
5253,8;30,06
5257,5;30,02
5261,3;30,00
5265,0;30,00
5268,8;29,99
5272,5;29,98
5276,3;30,01
5280,0;30,05
5283,8;30,04
5287,5;30,00
5291,3;29,97
5295,0;29,98
5298,8;29,99
5302,5;29,99
5306,3;29,99
5310,0;29,97
5313,8;29,94
5317,5;29,94
5321,3;30,00
5325,0;30,05
5328,8;30,06
5332,5;30,08
5336,3;30,13
5340,0;30,17
5343,8;30,17
5347,5;30,16
5351,3;30,13
5355,0;30,10
5358,8;30,09
5362,5;30,08
5366,3;30,07
5370,0;30,07
5373,8;30,08
5377,5;30,10
5381,3;30,12
5385,0;30,11
5388,8;30,08
5392,5;30,04
5396,3;29,98
5400,0;29,96
5403,8;29,99
5407,5;30,03
5411,3;30,03
5415,0;29,98
5418,8;29,95
5422,5;29,96
5426,3;29,98
5430,0;29,95
5433,8;29,94
5437,5;29,97
5441,3;30,01
5445,0;30,04
5448,8;30,06
5452,5;30,04
5456,3;29,99
5460,0;29,95
5463,8;29,93
5467,5;29,91
5471,3;29,87
5475,0;29,84
5478,8;29,87
5482,5;29,92
5486,3;29,93
5490,0;29,89
5493,8;29,83
5497,5;29,78
5501,3;29,74
5505,0;29,72
5508,8;29,72
5512,5;29,73
5516,3;29,76
5520,0;29,81
5523,8;29,85
5527,5;29,82
5531,3;29,77
5535,0;29,77
5538,8;29,79
5542,5;29,80
5546,3;29,77
5550,0;29,70
5553,8;29,64
5557,5;29,61
5561,3;29,60
5565,0;29,59
5568,8;29,62
5572,5;29,65
5576,3;29,65
5580,0;29,64
5583,8;29,64
5587,5;29,63
5591,3;29,60
5595,0;29,58
5598,8;29,57
5602,5;29,58
5606,3;29,60
5610,0;29,62
5613,8;29,63
5617,5;29,61
5621,3;29,58
5625,0;29,55
5628,8;29,52
5632,5;29,49
5636,3;29,47
5640,0;29,46
5643,8;29,46
5647,5;29,48
5651,3;29,48
5655,0;29,48
5658,8;29,48
5662,5;29,43
5666,3;29,36
5670,0;29,31
5673,8;29,33
5677,5;29,38
5681,3;29,41
5685,0;29,39
5688,8;29,36
5692,5;29,30
5696,3;29,24
5700,0;29,20
5703,8;29,20
5707,5;29,21
5711,3;29,18
5715,0;29,13
5718,8;29,10
5722,5;29,10
5726,3;29,10
5730,0;29,06
5733,8;29,00
5737,5;28,95
5741,3;28,93
5745,0;28,94
5748,8;28,98
5752,5;29,01
5756,3;29,03
5760,0;29,03
5763,8;29,01
5767,5;28,99
5771,3;28,97
5775,0;28,93
5778,8;28,91
5782,5;28,91
5786,3;28,92
5790,0;28,93
5793,8;28,92
5797,5;28,91
5801,3;28,89
5805,0;28,90
5808,8;28,94
5812,5;28,98
5816,3;29,03
5820,0;29,07
5823,8;29,07
5827,5;29,04
5831,3;29,04
5835,0;29,04
5838,8;29,03
5842,5;29,01
5846,3;28,99
5850,0;28,97
5853,8;28,95
5857,5;28,94
5861,3;28,94
5865,0;28,95
5868,8;28,96
5872,5;28,98
5876,3;28,99
5880,0;28,98
5883,8;29,00
5887,5;29,02
5891,3;29,02
5895,0;29,04
5898,8;29,08
5902,5;29,08
5906,3;29,04
5910,0;29,00
5913,8;29,00
5917,5;29,01
5921,3;29,00
5925,0;28,99
5928,8;28,97
5932,5;28,95
5936,3;28,91
5940,0;28,90
5943,8;28,90
5947,5;28,89
5951,3;28,90
5955,0;28,91
5958,8;28,90
5962,5;28,88
5966,3;28,89
5970,0;28,91
5973,8;28,95
5977,5;28,97
5981,3;28,95
5985,0;28,88
5988,8;28,79
5992,5;28,75
5996,3;28,77
6000,0;28,79
6003,8;28,78
6007,5;28,74
6011,3;28,69
6015,0;28,66
6018,8;28,65
6022,5;28,68
6026,3;28,72
6030,0;28,77
6033,8;28,80
6037,5;28,82
6041,3;28,82
6045,0;28,78
6048,8;28,73
6052,5;28,73
6056,3;28,72
6060,0;28,69
6063,8;28,69
6067,5;28,72
6071,3;28,74
6075,0;28,75
6078,8;28,75
6082,5;28,72
6086,3;28,70
6090,0;28,69
6093,8;28,69
6097,5;28,69
6101,3;28,67
6105,0;28,65
6108,8;28,65
6112,5;28,66
6116,3;28,70
6120,0;28,72
6123,8;28,72
6127,5;28,72
6131,3;28,75
6135,0;28,75
6138,8;28,74
6142,5;28,72
6146,3;28,70
6150,0;28,70
6153,8;28,69
6157,5;28,69
6161,3;28,69
6165,0;28,70
6168,8;28,72
6172,5;28,72
6176,3;28,72
6180,0;28,72
6183,8;28,73
6187,5;28,76
6191,3;28,80
6195,0;28,83
6198,8;28,84
6202,5;28,85
6206,3;28,84
6210,0;28,81
6213,8;28,79
6217,5;28,76
6221,3;28,75
6225,0;28,75
6228,8;28,77
6232,5;28,80
6236,3;28,80
6240,0;28,76
6243,8;28,72
6247,5;28,69
6251,3;28,68
6255,0;28,66
6258,8;28,64
6262,5;28,63
6266,3;28,64
6270,0;28,66
6273,8;28,68
6277,5;28,69
6281,3;28,70
6285,0;28,72
6288,8;28,75
6292,5;28,78
6296,3;28,80
6300,0;28,78
6303,8;28,75
6307,5;28,73
6311,3;28,74
6315,0;28,75
6318,8;28,76
6322,5;28,78
6326,3;28,79
6330,0;28,81
6333,8;28,83
6337,5;28,84
6341,3;28,85
6345,0;28,84
6348,8;28,81
6352,5;28,77
6356,3;28,74
6360,0;28,75
6363,8;28,77
6367,5;28,79
6371,3;28,81
6375,0;28,81
6378,8;28,78
6382,5;28,73
6386,3;28,70
6390,0;28,68
6393,8;28,67
6397,5;28,68
6401,3;28,71
6405,0;28,75
6408,8;28,76
6412,5;28,70
6416,3;28,64
6420,0;28,63
6423,8;28,63
6427,5;28,64
6431,3;28,66
6435,0;28,68
6438,8;28,69
6442,5;28,68
6446,3;28,66
6450,0;28,65
6453,8;28,64
6457,5;28,63
6461,3;28,63
6465,0;28,63
6468,8;28,63
6472,5;28,63
6476,3;28,63
6480,0;28,63
6483,8;28,63
6487,5;28,63
6491,3;28,63
6495,0;28,64
6498,8;28,65
6502,5;28,62
6506,3;28,58
6510,0;28,56
6513,8;28,56
6517,5;28,56
6521,3;28,57
6525,0;28,59
6528,8;28,60
6532,5;28,61
6536,3;28,61
6540,0;28,61
6543,8;28,61
6547,5;28,61
6551,3;28,60
6555,0;28,60
6558,8;28,60
6562,5;28,61
6566,3;28,62
6570,0;28,63
6573,8;28,65
6577,5;28,67
6581,3;28,69
6585,0;28,69
6588,8;28,70
6592,5;28,70
6596,3;28,70
6600,0;28,69
6603,8;28,67
6607,5;28,66
6611,3;28,66
6615,0;28,67
6618,8;28,68
6622,5;28,68
6626,3;28,67
6630,0;28,64
6633,8;28,62
6637,5;28,62
6641,3;28,65
6645,0;28,66
6648,8;28,65
6652,5;28,62
6656,3;28,61
6660,0;28,61
6663,8;28,61
6667,5;28,62
6671,3;28,62
6675,0;28,62
6678,8;28,61
6682,5;28,58
6686,3;28,55
6690,0;28,51
6693,8;28,46
6697,5;28,42
6701,3;28,39
6705,0;28,37
6708,8;28,36
6712,5;28,37
6716,3;28,38
6720,0;28,39
6723,8;28,39
6727,5;28,38
6731,3;28,37
6735,0;28,36
6738,8;28,35
6742,5;28,34
6746,3;28,34
6750,0;28,33
6753,8;28,33
6757,5;28,34
6761,3;28,33
6765,0;28,31
6768,8;28,29
6772,5;28,28
6776,3;28,28
6780,0;28,29
6783,8;28,28
6787,5;28,26
6791,3;28,24
6795,0;28,22
6798,8;28,21
6802,5;28,21
6806,3;28,22
6810,0;28,22
6813,8;28,23
6817,5;28,22
6821,3;28,19
6825,0;28,15
6828,8;28,12
6832,5;28,09
6836,3;28,08
6840,0;28,08
6843,8;28,10
6847,5;28,11
6851,3;28,11
6855,0;28,09
6858,8;28,06
6862,5;28,03
6866,3;28,02
6870,0;28,02
6873,8;28,01
6877,5;27,99
6881,3;27,97
6885,0;27,95
6888,8;27,94
6892,5;27,93
6896,3;27,93
6900,0;27,92
6903,8;27,92
6907,5;27,91
6911,3;27,91
6915,0;27,92
6918,8;27,92
6922,5;27,93
6926,3;27,92
6930,0;27,91
6933,8;27,92
6937,5;27,93
6941,3;27,94
6945,0;27,94
6948,8;27,93
6952,5;27,92
6956,3;27,92
6960,0;27,93
6963,8;27,95
6967,5;27,96
6971,3;27,97
6975,0;27,99
6978,8;28,02
6982,5;28,04
6986,3;28,06
6990,0;28,07
6993,8;28,06
6997,5;28,05
7001,3;28,03
7005,0;28,01
7008,8;27,98
7012,5;27,96
7016,3;27,93
7020,0;27,91
7023,8;27,90
7027,5;27,90
7031,3;27,91
7035,0;27,92
7038,8;27,94
7042,5;27,95
7046,3;27,95
7050,0;27,95
7053,8;27,94
7057,5;27,93
7061,3;27,91
7065,0;27,89
7068,8;27,88
7072,5;27,88
7076,3;27,87
7080,0;27,86
7083,8;27,84
7087,5;27,83
7091,3;27,84
7095,0;27,87
7098,8;27,91
7102,5;27,95
7106,3;27,98
7110,0;27,99
7113,8;27,99
7117,5;27,98
7121,3;27,97
7125,0;27,95
7128,8;27,93
7132,5;27,91
7136,3;27,90
7140,0;27,90
7143,8;27,92
7147,5;27,94
7151,3;27,96
7155,0;27,96
7158,8;27,95
7162,5;27,93
7166,3;27,92
7170,0;27,90
7173,8;27,90
7177,5;27,89
7181,3;27,88
7185,0;27,87
7188,8;27,86
7192,5;27,87
7196,3;27,87
7200,0;27,88
7203,8;27,88
7207,5;27,87
7211,3;27,86
7215,0;27,86
7218,8;27,86
7222,5;27,87
7226,3;27,87
7230,0;27,85
7233,8;27,82
7237,5;27,79
7241,3;27,76
7245,0;27,74
7248,8;27,73
7252,5;27,74
7256,3;27,74
7260,0;27,75
7263,8;27,76
7267,5;27,77
7271,3;27,78
7275,0;27,79
7278,8;27,80
7282,5;27,82
7286,3;27,83
7290,0;27,84
7293,8;27,86
7297,5;27,86
